subcategory_name,item_title,item_page_link,preview_img_link,price,preview_local_link
БЕСПРОВОДНАЯ ЗАРЯДКА,"Apple MagSafe MHXH3ZE/A, 15 Вт",https://kdmarket.ru/catalog/apple/apple_magsafe_mhxh3ze_a_15_vt__white,https://kdmarket.ru/upload/iblock/539/539750df520a34763c63aa927d37b970.jpg,4 990 ₽,.apple_img_preview/539750df520a34763c63aa927d37b970.jpg
ЗАРЯДНОЕ УСТРОЙСТВО ,Apple World Travel Adapter Kit,https://kdmarket.ru/catalog/apple/szu_apple_world_travel_adapter_kit__white,https://kdmarket.ru/upload/iblock/b33/b330bca528d2b2f24438b4b4aad69389.PNG,3 990 ₽,.apple_img_preview/b330bca528d2b2f24438b4b4aad69389.PNG
ЗАРЯДНОЕ УСТРОЙСТВО ,Apple USB-C 35W,https://kdmarket.ru/catalog/apple/szu_apple_usb_c_35w__white,https://kdmarket.ru/upload/iblock/7c4/7c45d24e8bfddd6cf9ba73f666a5dcdf.JPG,6 990 ₽,.apple_img_preview/7c45d24e8bfddd6cf9ba73f666a5dcdf.JPG
ЗАРЯДНОЕ УСТРОЙСТВО ,Apple USB-C 30W,https://kdmarket.ru/catalog/apple/szu_apple_usb_c_30wt__white,https://kdmarket.ru/upload/iblock/48b/48bfd8c7669d4f5f2190aef1b20c9a20.jpg,5 990 ₽,.apple_img_preview/48bfd8c7669d4f5f2190aef1b20c9a20.jpg
ЗАРЯДНОЕ УСТРОЙСТВО ,Apple USB-C 140W,https://kdmarket.ru/catalog/apple/szu_apple_usb_c_140w__white,https://kdmarket.ru/upload/iblock/5b1/5b1299d7e5d28a30485efef315ed4db3.JPG,10 990 ₽,.apple_img_preview/5b1299d7e5d28a30485efef315ed4db3.JPG
ЗАРЯДНОЕ УСТРОЙСТВО ,Apple USB-C 96W,https://kdmarket.ru/catalog/apple/szu_apple_usb_c_96w__white,https://kdmarket.ru/upload/iblock/e97/e975d12a1fb0a11174f3a83d904d0fea.jpg,8 990 ₽,.apple_img_preview/e975d12a1fb0a11174f3a83d904d0fea.jpg
ЗАРЯДНОЕ УСТРОЙСТВО ,Apple USB-C 67W,https://kdmarket.ru/catalog/apple/szu_apple_usb_c_67w__white,https://kdmarket.ru/upload/iblock/a56/a56398ae54dcbea5baa66a690b8170ba.jpg,7 490 ₽,.apple_img_preview/a56398ae54dcbea5baa66a690b8170ba.jpg
ЗАРЯДНОЕ УСТРОЙСТВО ,Apple USB-C 20W,https://kdmarket.ru/catalog/apple/szu_apple_usb_c_20w__white,https://kdmarket.ru/upload/iblock/19c/19c9ab857286dd47587ff321e8bbbc5c.jpg,3 790 ₽,.apple_img_preview/19c9ab857286dd47587ff321e8bbbc5c.jpg
КАБЕЛЬ,Apple Thunderbolt Cable 0.5m,https://kdmarket.ru/catalog/apple/apple_thunderbolt_cable_0_5m__black,https://kdmarket.ru/upload/iblock/75c/75c60784c279ac7f82ba204b7272379d.JPG,1 290 ₽,.apple_img_preview/75c60784c279ac7f82ba204b7272379d.JPG
КАБЕЛЬ,Apple Thunderbolt Cable 2m,https://kdmarket.ru/catalog/apple/apple_thunderbolt_cable_2m__black,https://kdmarket.ru/upload/iblock/d36/d362bce31c2cf247f14fa11d21a86998.JPG,1 390 ₽,.apple_img_preview/d362bce31c2cf247f14fa11d21a86998.JPG
КАБЕЛЬ,Кабель Apple USB-C Charge Cable MM093ZM/A 1m,https://kdmarket.ru/catalog/apple/kabel_apple_usb_c_charge_cable_mm093zm_a_1m__white,https://kdmarket.ru/upload/iblock/bf4/bf469ac6a05834a484d406e11b102464.jpg,2 490 ₽,.apple_img_preview/bf469ac6a05834a484d406e11b102464.jpg
КАБЕЛЬ,Кабель Apple USB Type-C - USB Type-C (MLL82ZM/A) 2 м,https://kdmarket.ru/catalog/apple/kabel_apple_usb_type_c_usb_type_c_mll82zm_a_2_m__white,https://kdmarket.ru/upload/iblock/4f1/4f1be0ffcf70c83175a3d51c85da792c.jpg,2 790 ₽,.apple_img_preview/4f1be0ffcf70c83175a3d51c85da792c.jpg
КАБЕЛЬ,Кабель Apple USB Type-C - USB Type-C (MUF72ZM/A) 1 м,https://kdmarket.ru/catalog/apple/kabelapple_usb_type_c_usb_type_c_muf72zm_a_1_m__white,https://kdmarket.ru/upload/iblock/3e2/3e22f53c4337012d6236fb0732f9bca4.jpg,1 790 ₽,.apple_img_preview/3e22f53c4337012d6236fb0732f9bca4.jpg
КАБЕЛЬ,Lightning/USB-C Apple 2 m,https://kdmarket.ru/catalog/apple/kabel_lightning_usb_c_apple_2_m__white,https://kdmarket.ru/upload/iblock/577/577684f5c61e6238c18f492ce35d01a8.jpg,3 490 ₽,.apple_img_preview/577684f5c61e6238c18f492ce35d01a8.jpg
КАБЕЛЬ,Lightning/USB-C Apple 1 m,https://kdmarket.ru/catalog/apple/kabel_lightning_usb_c_apple_1_m__white,https://kdmarket.ru/upload/iblock/c69/c699baac783ae3894ba08f527dc4de04.jpg,2 790 ₽,.apple_img_preview/c699baac783ae3894ba08f527dc4de04.jpg
КАБЕЛЬ,Lightning/USB Apple 2 m,https://kdmarket.ru/catalog/apple/kabel_lightning_usb_apple_2_m__white,https://kdmarket.ru/upload/iblock/7f7/7f7b3020ba6dbd2b196968086d5e8b6c.PNG,3 490 ₽,.apple_img_preview/7f7b3020ba6dbd2b196968086d5e8b6c.PNG
КАБЕЛЬ,Lightning/USB Apple 1 m,https://kdmarket.ru/catalog/apple/kabel_lightning_usb_apple_1_m__white,https://kdmarket.ru/upload/iblock/03b/03ba43f2c2862bb9e8f848a240d3afe6.jpg,2 790 ₽,.apple_img_preview/03ba43f2c2862bb9e8f848a240d3afe6.jpg
КЛАВИАТУРА,Apple Magic Keyboard iPad Pro 2021 12.9,https://kdmarket.ru/catalog/apple/apple_magic_keyboard_ipad_pro_2021_12_9__black,https://kdmarket.ru/upload/iblock/c38/c3860de52948e4f9276bda8e2343119c.JPG,49 990 ₽,.apple_img_preview/c3860de52948e4f9276bda8e2343119c.JPG
КЛАВИАТУРА,Apple Magic Keyboard for iPad Pro 11-inch,https://kdmarket.ru/catalog/apple/apple_magic_keyboard_for_ipad_pro_11_inch_4th_generation_and_ipad_air_5th_generation__black,https://kdmarket.ru/upload/iblock/bb1/bb1404ba7f3c41854a9aa28f0945700e.PNG,39 990 ₽,.apple_img_preview/bb1404ba7f3c41854a9aa28f0945700e.PNG
МЫШЬ,Apple Magic Mouse 3,https://kdmarket.ru/catalog/apple/apple_magic_mouse_3__black,https://kdmarket.ru/upload/iblock/de7/de7db7f89b7a4ce11b289a3d1fa4c63f.JPG,10 990 ₽,.apple_img_preview/de7db7f89b7a4ce11b289a3d1fa4c63f.JPG
МЫШЬ,Apple Magic Mouse 2 Bluetooth,https://kdmarket.ru/catalog/apple/apple_magic_mouse_2_white_bluetooth__white,https://kdmarket.ru/upload/iblock/612/612be7c727e85c06c2b93c3218094b7c.png,10 990 ₽,.apple_img_preview/612be7c727e85c06c2b93c3218094b7c.png
ОРИГИНАЛЬНЫЙ БРЕЛОК-ПОДВЕСКА AIRTAG,Брелок-подвеска для AirTag Leather Loop,https://kdmarket.ru/catalog/apple/brelok_podveska_dlya_airtag_leather_loop__orange,https://kdmarket.ru/upload/iblock/beb/beb2d924ccc86db640ff4a8014ed4c5e.jpg,4 990 ₽,.apple_img_preview/beb2d924ccc86db640ff4a8014ed4c5e.jpg
ОРИГИНАЛЬНЫЙ БРЕЛОК-ПОДВЕСКА AIRTAG,Брелок-подвеска для AirTag Loop,https://kdmarket.ru/catalog/apple/brelok_podveska_dlya_airtag__capriblue,https://kdmarket.ru/upload/iblock/89a/89add588b8a12ce9ff717edab98c6810.jpg,3 990 ₽,.apple_img_preview/89add588b8a12ce9ff717edab98c6810.jpg
ОРИГИНАЛЬНЫЙ БРЕЛОК-ПОДВЕСКА AIRTAG,Apple для AirTag с кольцом для ключей,https://kdmarket.ru/catalog/apple/apple_dlya_airtag_s_koltsom_dlya_klyuchey__gold,https://kdmarket.ru/upload/iblock/270/2700a036d07f4487b8e562034a9c3ec1.JPG,4 990 ₽,.apple_img_preview/2700a036d07f4487b8e562034a9c3ec1.JPG
ОРИГИНАЛЬНЫЙ ЧЕХОЛ APPLE,Чехол для Apple iPhone 12 Pro Max Silicone Case MagSafe,https://kdmarket.ru/catalog/apple/chekhol_dlya_apple_iphone_12_pro_max_silicone_case_magsafe__blue,https://kdmarket.ru/upload/iblock/075/075af5788395931b49e0451f928c3404.png,1 790 ₽,.apple_img_preview/075af5788395931b49e0451f928c3404.png
ОРИГИНАЛЬНЫЙ ЧЕХОЛ APPLE,Чехол для Apple iPhone 14 Pro Max Clear Case with MagSafe,https://kdmarket.ru/catalog/apple/chekhol_dlya_apple_iphone_14_pro_max_clear_case_with_magsafe__transparent,https://kdmarket.ru/upload/iblock/925/925076b7cc3ecb81ee921b8f342f5114.JPG,6 490 ₽,.apple_img_preview/925076b7cc3ecb81ee921b8f342f5114.JPG
ОРИГИНАЛЬНЫЙ ЧЕХОЛ APPLE,Чехол для Apple iPhone 14 Pro Clear Case with MagSafe,https://kdmarket.ru/catalog/apple/chekhol_dlya_apple_iphone_14_pro_clear_case_with_magsafe__transparent,https://kdmarket.ru/upload/iblock/5ef/5efdb886ac6b3121c5eddfa8683ce5fd.JPG,6 990 ₽,.apple_img_preview/5efdb886ac6b3121c5eddfa8683ce5fd.JPG
ОРИГИНАЛЬНЫЙ ЧЕХОЛ APPLE,Чехол для Apple iPhone 14 Plus Clear Case with MagSafe,https://kdmarket.ru/catalog/apple/chekhol_dlya_apple_iphone_14_plus_clear_case_with_magsafe__transparent,https://kdmarket.ru/upload/iblock/341/3418f8ac3d2284d0931e65858dc11d4f.jpg,5 990 ₽,.apple_img_preview/3418f8ac3d2284d0931e65858dc11d4f.jpg
ОРИГИНАЛЬНЫЙ ЧЕХОЛ APPLE,Чехол для Apple iPhone 14 Pro Max Silicone Case with MagSafe,https://kdmarket.ru/catalog/apple/chekhol_dlya_apple_iphone_14_pro_max_silicone_case_with_magsafe__yellow,https://kdmarket.ru/upload/iblock/628/628c900464afbae1b8b0f86f5d714332.jpg,5 990 ₽,.apple_img_preview/628c900464afbae1b8b0f86f5d714332.jpg
ОРИГИНАЛЬНЫЙ ЧЕХОЛ APPLE,Чехол для Apple iPhone 14 Pro Silicone Case with MagSafe,https://kdmarket.ru/catalog/apple/chekhol_dlya_apple_iphone_14_pro_silicone_case_with_magsafe__blue,https://kdmarket.ru/upload/iblock/160/1607d37173b46ecab9e00197f45b1cd3.jpg,4 490 ₽,.apple_img_preview/1607d37173b46ecab9e00197f45b1cd3.jpg
ОРИГИНАЛЬНЫЙ ЧЕХОЛ APPLE,Чехол для Apple iPhone 14 Plus Silicone Case with MagSafe,https://kdmarket.ru/catalog/apple/chekhol_dlya_apple_iphone_14_plus_silicone_case_with_magsafe__brown,https://kdmarket.ru/upload/iblock/4fa/4fa672303ae65ecca494ed503fde7601.jpg,4 990 ₽,.apple_img_preview/4fa672303ae65ecca494ed503fde7601.jpg
